Customer_ID,Name,Surname,Mobile_No,Email_ID,Age,Marital_Status,Employment_Status,Annual_Income,Total_credit_Accounts,Account_Age_Years,Loan_Amount,On_Time_Payments,Late_Payments,Missed_Payments,Total_Hard_Enquiries,Total_credit_limit,Total_credit_balance,Total_Debt
10365,Adam,Werner,2469145076,dukekevin@example.org,26,married,unemployed,35761,6,30,240524,66,25,17,16,9136,4222,38630
10366,Jerry,Mcneil,7946572922,pconway@example.org,60,single,unemployed,92956,7,8,299728,98,31,8,17,205175,114248,125542
10367,Rebecca,Payne,6857448712,john15@example.net,25,divorced,self-employed,169527,2,25,318210,84,38,16,7,71320,20088,156337
10368,Jeffrey,Guerrero,1577718256,andrewhernandez@example.com,26,single,self-employed,28564,4,10,39381,19,9,17,0,247634,41473,147120
10369,Lisa,Dunn,2617713163,mosesevelyn@example.net,69,single,unemployed,187612,10,20,68375,28,44,8,4,378230,77986,64628
10370,Tammie,Hill,4573517333,lesliewillis@example.com,27,divorced,employed,176426,10,21,227437,69,30,1,10,304029,279327,145778
10371,Jacob,Stewart,2995556958,bakerkara@example.com,41,married,employed,154431,2,3,439877,24,50,14,9,427929,339822,168844
10372,Joel,Ellis,9886975188,veganicole@example.net,30,single,self-employed,29489,7,15,45360,17,37,17,2,89814,79838,24349
10373,Dennis,Singh,7494727094,nanderson@example.com,41,married,employed,116936,3,8,237100,75,20,4,6,296111,216007,22666
10374,Christopher,Turner,1915014115,alexandramorales@example.com,67,divorced,unemployed,164229,10,30,323243,37,7,12,14,351284,255298,174156
10375,Sydney,Hoffman,9709999504,shelly29@example.com,48,single,employed,36788,2,22,302718,94,24,20,2,13579,4853,104641
10376,Donna,Bishop,3196326807,ulucas@example.org,35,divorced,self-employed,93528,6,2,438659,21,45,2,11,300712,114725,156047
10377,Ethan,Palmer,6459377276,charlene12@example.com,44,married,self-employed,197601,3,4,264992,98,39,12,8,240371,108156,154188
10378,Nicole,Davis,9080846810,wjenkins@example.com,44,divorced,self-employed,176539,9,14,118011,45,38,5,5,377806,250196,68222
10379,Michael,Evans,7862636474,william49@example.org,44,married,self-employed,194309,5,22,329767,79,13,17,1,499330,383034,5870
10380,Steven,Griffin,4263090761,lanejennifer@example.org,38,single,self-employed,35664,9,29,62282,18,11,11,4,374130,297721,47489
10381,Tracy,Arias,7026466960,douglas23@example.com,19,divorced,employed,97695,8,21,252597,11,46,18,3,448604,145588,143313
10382,Tony,Henderson,2167635006,smarquez@example.org,43,single,unemployed,167537,8,16,249539,82,36,4,14,332988,14221,129839
10383,Joshua,Hill,3678433647,alexanderford@example.com,52,single,employed,83543,9,4,21789,84,8,13,14,250789,226711,143946
10384,Brooke,Harrell,1152756562,lopezsteven@example.net,60,divorced,unemployed,174295,6,9,478854,29,21,0,15,28770,10678,117858
10385,Christopher,Paul,3435501527,lmoody@example.org,39,divorced,unemployed,35347,9,27,312648,5,23,12,2,47802,44985,12660
10386,Donald,Day,9929560724,dgreen@example.net,38,divorced,employed,105714,5,21,242513,90,14,10,15,256471,24507,116140
10387,Thomas,Turner,5908686027,carolglass@example.com,52,single,unemployed,78861,7,3,253194,70,17,17,8,139792,124171,182706
10388,Erin,Sanchez,179388383,lindsey36@example.org,61,married,unemployed,70526,7,27,407177,38,26,6,0,482559,477452,70350
10389,Erik,Estes,3181584763,troysmith@example.org,34,married,unemployed,144062,5,17,329622,18,5,7,8,229514,42017,163440
10390,Daisy,Howard,6094111021,umiller@example.com,70,divorced,self-employed,114309,7,14,412835,62,32,15,13,147198,137418,159672
10391,Danielle,Kim,2872405966,dsantiago@example.org,62,married,employed,90861,3,8,162410,27,34,0,3,226948,57928,180910
10392,Sergio,Graves,1048621731,alexander72@example.org,45,divorced,employed,171760,10,12,109632,52,27,6,7,30458,27360,133298
10393,Sara,Welch,6241684548,george98@example.org,28,single,employed,45530,7,23,34168,52,8,11,4,256007,246406,40540
10394,Amy,Mcdaniel,120106010,katherinecaldwell@example.org,67,single,self-employed,73264,8,13,166898,30,3,13,17,319826,313043,130980
10395,Alyssa,Moore,2875399312,ele@example.net,49,single,employed,111948,2,16,327989,93,16,9,10,372669,108961,113519
10396,Eddie,Alexander,6547336242,marissa58@example.com,40,divorced,employed,148101,7,1,230142,49,11,4,6,373693,39704,131974
10397,Stephanie,Hanson,5087806700,brewerchristopher@example.org,51,divorced,unemployed,134950,7,9,137212,56,17,0,5,55155,42077,77794
10398,Rodney,Ramirez,898152495,joshuaschwartz@example.org,28,single,employed,96337,5,20,106640,43,10,11,15,364527,23630,18863
10399,Eugene,Wiley,9164378167,kimberly90@example.net,63,married,self-employed,183312,10,25,303516,100,21,19,16,406593,341939,69671
10400,Whitney,Foster,4747847723,jamescarson@example.net,19,married,self-employed,102787,6,19,32558,16,5,3,15,94279,92716,94325
10401,Stephanie,Roberts,4370285155,kellyphillips@example.org,33,married,employed,136817,10,11,345454,79,11,14,18,230029,202852,51020
10402,Stephanie,Caldwell,5932952302,richard03@example.org,24,single,unemployed,193405,10,17,369285,74,40,11,11,91831,48040,67162
10403,Jose,Lee,8787031181,stevenschaefer@example.net,36,single,employed,162554,1,3,327106,75,4,4,11,36147,22164,188412
10404,Andrew,Sullivan,7291194393,haleywilliams@example.com,64,divorced,employed,159076,10,19,475992,72,38,18,13,96128,4402,118309
10405,Angela,Turner,4209500525,daledelgado@example.net,22,married,employed,52202,4,20,396367,91,45,20,2,340257,228037,155668
10406,Derrick,Martin,8702138917,amber85@example.com,45,divorced,unemployed,78180,10,7,496047,9,24,5,3,353519,8973,125477
10407,Katrina,Estrada,3780597274,jessica65@example.com,69,divorced,employed,192369,9,3,312675,14,26,17,19,356005,52455,161616
10408,Monica,Jackson,7347729700,whaynes@example.net,27,single,self-employed,152870,3,5,393015,27,25,10,2,27012,23335,153131
10409,Michael,Sandoval,3351581311,susan31@example.net,51,married,self-employed,128735,7,23,185801,85,45,13,15,370265,241529,161195
10410,Jonathan,Simmons,3732080433,kking@example.org,52,divorced,unemployed,95062,6,5,251242,5,27,18,9,7010,2998,29362
10411,Stephanie,Peters,2576863510,robinsonmichael@example.org,41,single,self-employed,49488,3,10,231096,10,35,0,0,127674,46050,11619
10412,Fred,Colon,1121485904,foxvictoria@example.org,38,divorced,employed,28066,5,9,280184,43,30,15,5,205902,57373,111815
10413,Mary,Stevenson,1501892726,jessicadillon@example.net,44,married,unemployed,43378,2,13,413654,45,19,3,17,232605,138193,93298
10414,Charles,Baker,2627753345,pholmes@example.net,65,single,employed,138034,9,28,385270,51,21,15,19,466381,218465,66256
10415,Kathleen,Lang,9678184396,richardwebb@example.org,39,single,unemployed,89457,10,11,67022,83,32,0,10,243599,113629,160407
10416,Shawn,Sullivan,4511273202,zreynolds@example.net,26,divorced,employed,156184,8,15,474650,51,30,14,20,415842,40284,117610
10417,Jeffery,Nguyen,7126640203,martinezstephanie@example.com,52,married,self-employed,120829,2,16,126935,82,23,20,16,97077,40583,83032
10418,Andrew,Cruz,5863235771,johnbrown@example.net,18,single,employed,61870,10,12,460553,36,28,9,16,239679,215341,41002
10419,Gary,Mcgrath,8288573929,jacqueline63@example.com,69,married,unemployed,33407,10,15,9826,93,44,16,17,248448,66013,7856
10420,Jennifer,Gutierrez,3091842133,mcdonaldmike@example.com,57,married,self-employed,93514,2,21,140674,77,28,16,16,262251,91553,79508
10421,Andrew,Le,6185313017,ffernandez@example.com,30,married,self-employed,164464,3,26,353222,6,30,17,9,249075,86101,58575
10422,Samuel,Riley,7250810731,hramos@example.net,37,married,unemployed,127624,2,12,134861,2,25,7,14,204649,16619,76214
10423,Mark,Luna,2075280339,meghanrowe@example.com,63,divorced,unemployed,140156,2,10,263734,92,29,2,4,217047,151628,43149
10424,Karen,Frank,7211776828,btownsend@example.com,50,divorced,self-employed,166650,2,19,130976,44,19,19,14,114955,27833,38705
10425,Paul,Smith,3051719014,halldonald@example.com,19,divorced,self-employed,58210,3,26,152079,59,33,19,15,357118,291408,199972
10426,Elizabeth,Ramirez,6879276184,carlosbates@example.com,62,married,employed,147096,7,0,445864,63,40,7,7,468556,392878,67768
10427,Michael,Gray,9631307228,elizabethjohnson@example.net,26,single,unemployed,78569,2,22,253390,92,7,7,4,438617,338829,163117
10428,Raymond,Martin,7545905998,jenniferestrada@example.net,52,divorced,unemployed,105983,9,30,425482,4,44,5,8,363703,2531,144276
10429,Christopher,Burke,5748400976,allison26@example.net,35,married,employed,171114,9,7,334881,71,43,18,5,352396,189397,197187
10430,Jason,Moon,2669426228,villegasmeredith@example.net,43,divorced,self-employed,136917,3,3,463776,54,1,6,12,5955,907,161195
10431,Matthew,Johnson,280439598,dukemichael@example.org,27,married,self-employed,43850,9,25,329702,92,2,20,6,25772,15375,32327
10432,Tracy,Mcgee,5630538834,blackjustin@example.net,55,single,employed,54948,6,3,174784,95,9,8,8,3645,1737,62502
10433,William,Day,9903910860,donnacooper@example.org,68,divorced,unemployed,185882,5,23,176179,51,41,16,7,278240,236205,122134
10434,Javier,Reynolds,6116290170,rrivera@example.org,28,divorced,unemployed,92204,6,14,42158,76,11,12,9,30878,25542,93924
10435,Mary,Miller,5296439458,carterrachael@example.org,22,single,self-employed,73037,2,29,68226,45,37,3,0,183671,128264,65352
10436,Matthew,Bennett,1492215659,uryan@example.org,18,divorced,self-employed,78195,7,25,396400,18,44,15,2,180668,138547,119236
10437,Lisa,Howard,4390679770,jennifer07@example.org,62,single,self-employed,85351,8,13,151557,95,15,6,16,147971,146088,181192
10438,Sarah,Lewis,5946206322,david66@example.net,41,single,unemployed,78439,2,4,190479,57,16,8,20,153408,77782,175264
10439,Derek,Young,9830799293,lanejose@example.net,69,married,self-employed,108625,5,5,65577,12,27,6,2,347271,7376,179530
10440,James,Thomas,3028406629,michelepeterson@example.com,33,single,self-employed,183234,3,28,50610,83,49,0,19,449694,182350,119785
10441,Clifford,Li,9530005936,qgarcia@example.org,68,single,employed,47829,4,29,5792,92,8,3,5,361642,214038,144242
10442,Barbara,Summers,57564137,tina18@example.org,47,single,unemployed,169129,3,10,189349,32,17,17,3,218485,146862,120144
10443,Madison,Martinez,7578018410,danaburke@example.com,61,divorced,unemployed,176930,5,5,380101,33,1,18,18,399307,272375,60787
10444,Jonathan,Jones,8702227285,william34@example.org,66,single,employed,96222,4,11,483542,50,5,11,15,190466,171588,143989
10445,Edward,Joyce,7412050167,donna35@example.net,29,single,employed,115081,4,8,421361,65,27,2,10,493703,491367,146396
10446,Jamie,Howard,548383729,brownmichael@example.org,21,married,employed,52734,9,12,242325,97,34,17,17,415791,29621,169440
10447,Margaret,Diaz,3090567440,michael52@example.org,62,married,unemployed,196501,9,28,482162,35,46,18,19,346295,293391,176223
10448,Ann,Dean,7270054948,pharris@example.org,49,married,employed,94532,5,23,170017,100,11,12,6,400679,179012,33553
10449,Heather,Blackwell,9326462567,carolynellis@example.net,19,single,unemployed,24397,6,22,149531,96,21,18,9,102188,58871,174792
10450,Lisa,Delgado,7413560310,michaelsmith@example.org,51,single,employed,21717,6,3,23237,67,4,10,2,247440,212465,112819
10451,Jason,Moore,5706338256,scrawford@example.org,19,married,employed,94016,5,27,476200,3,13,15,18,53066,8533,45762
10452,Jason,Porter,4568862271,george41@example.org,22,single,unemployed,160436,9,17,357535,74,18,11,15,208240,123137,64193
10453,Angela,Evans,9333235108,dmartin@example.net,70,divorced,self-employed,120614,4,22,330260,73,37,7,11,374501,187680,84961
10454,Katelyn,Campbell,1751415268,kelsey66@example.com,36,married,self-employed,47956,5,14,438788,90,8,7,6,23041,3948,60971
10455,Jeffrey,Williams,4433415314,justin47@example.com,22,divorced,employed,96125,4,28,339802,44,7,20,17,176735,65290,195762
10456,Gary,White,532113147,leslie17@example.org,39,divorced,unemployed,78510,6,23,274455,65,33,1,5,394270,298009,168437
10457,Richard,Mccullough,9235329626,jared40@example.com,34,single,unemployed,115560,4,15,397418,33,21,7,15,259303,209781,116170
10458,Donald,Palmer,6092361946,bassamanda@example.com,56,single,self-employed,38452,7,5,139422,96,9,8,19,414240,200413,189910
10459,Angela,Parker,2842689363,brooksstephanie@example.net,44,married,employed,196816,6,20,168350,63,45,5,14,247692,187883,172614
10460,Jasmine,Klein,554470012,cindymay@example.com,42,married,unemployed,58629,9,8,267259,14,0,14,1,314533,164002,55364
10461,Jennifer,Weber,9520665149,hernandezcindy@example.com,30,single,unemployed,41306,4,13,24232,60,7,1,17,414435,275975,140156
10462,Daniel,Gomez,6443768859,eadkins@example.net,45,divorced,employed,25818,6,25,474536,32,5,6,10,123597,50376,26572
10463,Andrew,Nelson,8243887953,deborahperez@example.org,57,single,self-employed,69222,9,27,194858,33,44,11,16,16137,2524,72489
10464,Lauren,Ramirez,7608913746,antoniojackson@example.org,58,divorced,employed,144062,6,30,144025,4,6,14,3,68862,66751,93495
10465,Lance,Morgan,4953838205,jramirez@example.net,38,single,self-employed,58929,1,22,223104,55,5,3,20,421911,176041,171936
10466,Nicholas,Jacobson,6531172348,colesteve@example.net,62,married,employed,45029,6,24,315053,4,42,19,3,49591,12614,37073
10467,Jason,Bartlett,9784247083,becky00@example.org,26,divorced,self-employed,30998,7,10,281339,72,45,8,20,15275,2920,35770
10468,James,Franco,623447582,sharonpitts@example.net,63,married,self-employed,66228,6,26,317120,20,36,1,15,84745,46975,84465
10469,Robert,Stuart,1464817199,cartermary@example.com,41,married,unemployed,105048,8,6,443889,43,34,17,11,444791,402318,169228
10470,David,Torres,3743840033,bernardjodi@example.org,50,single,employed,163046,1,14,499113,91,48,6,14,53819,32982,25910
10471,William,Jones,6544722590,richardramirez@example.com,60,divorced,unemployed,97072,10,11,87780,98,1,15,11,325391,209015,153082
10472,Emily,Cummings,6206443390,alexis59@example.net,18,married,unemployed,41303,10,11,9371,3,41,12,0,245266,101820,15096
10473,Michael,Rogers,1931189196,brownchristina@example.org,46,divorced,self-employed,32049,9,21,365319,36,26,7,12,326466,8226,163041
10474,David,Brown,6266535980,wmatthews@example.net,66,single,self-employed,120582,3,9,395814,14,9,13,5,31323,17107,111526
10475,Bradley,Smith,5687185629,brianjohnson@example.net,52,divorced,employed,193892,1,21,263317,41,41,0,4,311962,177976,134469
10476,Jennifer,Gentry,3474195214,michaelking@example.org,68,divorced,self-employed,183721,3,9,39595,66,48,9,1,32731,3088,75093
10477,Alexis,Hooper,9014597795,nestrada@example.net,60,single,unemployed,154951,9,10,476448,5,50,2,15,42183,32379,31603
10478,Donna,Velasquez,9223859624,briana88@example.net,27,married,self-employed,98836,1,24,115312,76,0,10,7,377455,312693,198731
10479,Ronald,Roberts,3741611457,cgeorge@example.org,56,married,employed,81593,3,3,244419,26,12,10,1,84828,33353,146278
10480,Lauren,Miller,3614086179,hodgesdavid@example.net,57,married,employed,129925,9,5,90077,14,26,7,2,105839,39175,121148
10481,Vanessa,Parrish,2666457244,deborah23@example.org,27,married,unemployed,97805,3,18,307411,10,18,19,9,317972,204952,113135
10482,Ashley,Higgins,2469855539,djohnson@example.com,53,divorced,unemployed,45525,2,27,275319,75,3,10,16,210224,116235,65251
10483,Ryan,Stokes,6954690988,brian58@example.net,49,divorced,employed,95555,9,6,146301,71,18,19,10,452033,58985,28320
10484,Joseph,Weiss,8113737866,melissastokes@example.org,48,single,employed,55723,8,22,284288,21,42,7,16,163451,21948,23526
10485,Natalie,Jordan,4039629378,jamesalvarez@example.net,37,divorced,employed,55286,9,5,170479,13,40,0,18,289450,254065,192328
10486,Angela,David,7530432485,amber40@example.org,35,single,self-employed,83944,9,22,295170,88,46,13,7,362687,126670,15227
10487,Kayla,King,480879344,tamarabrown@example.com,47,single,unemployed,182955,3,4,463607,100,45,3,16,456644,378262,48505
10488,Joseph,Larsen,678164866,bgibson@example.net,46,married,employed,22581,9,26,11435,12,50,7,18,466978,23487,175704
10489,Robert,Roy,957019513,lawrencealexander@example.net,40,divorced,employed,47474,5,23,8841,47,0,4,6,350628,249073,27665
10490,Natasha,Williams,2812863279,clarkwilliam@example.com,22,divorced,employed,99416,7,6,16117,85,2,16,5,395000,360481,129090
10491,Jennifer,Lozano,9056479904,jamie43@example.org,68,married,self-employed,44177,6,14,466954,18,3,12,17,47388,44455,162986
10492,Justin,Barron,5563468638,jdickerson@example.com,44,married,unemployed,124956,9,12,472803,14,42,4,6,163932,48953,82938
10493,Martha,Patel,6545577286,sarah67@example.com,59,divorced,self-employed,136018,6,27,3647,83,22,10,1,389576,183500,157513
10494,Justin,Palmer,7582370870,karen64@example.net,35,single,employed,94158,8,4,91617,98,7,17,9,305128,256598,84017
10495,Anna,Hunter,819276186,eric76@example.net,59,single,self-employed,154397,9,23,207016,79,33,12,4,208038,177443,190767
10496,Alexis,Becker,6076904511,knoxaustin@example.com,37,married,self-employed,142712,3,17,470228,29,12,1,7,45628,7622,189542
10497,Morgan,Marshall,94459982,kelly53@example.net,49,divorced,self-employed,125614,9,20,81097,54,39,13,8,406511,69179,156312
10498,Ashley,Perez,1406471770,calexander@example.org,52,single,self-employed,48467,2,11,204073,25,32,13,20,100612,17989,26340
10499,Cody,Morales,1712455315,fcaldwell@example.net,38,single,employed,189340,3,8,139954,33,23,5,10,192922,143914,152927
10500,James,Martin,4025722487,steven42@example.net,45,single,self-employed,64070,4,28,436884,22,11,17,2,249040,20259,87548
10501,Curtis,Bishop,8661036763,morgankyle@example.net,52,divorced,self-employed,183931,8,24,127410,5,39,7,16,400303,103301,8005
10502,Mark,Webster,4167722621,iwarner@example.org,40,married,self-employed,153142,9,25,29214,59,5,5,11,413728,36909,146910
10503,Morgan,Hicks,7478387330,solisthomas@example.com,57,divorced,unemployed,61875,4,14,433235,41,5,13,8,42518,3424,19562
10504,Paula,Brown,9238579725,pwilson@example.net,38,married,unemployed,98323,6,11,286903,11,34,7,8,371401,57453,122917
